Fecha,Sitio,Grabadora,Hora_inicio,Hora_fin,Especie,punto escucha-V,punto escucha-O,movimiento-V,movimiento-O,Mas de 100m,Fuera de censo,Climatología,Comentarios,censador
07/09/2023,Martinazo,11,9:19,9:39,Carduelis carduelis,9,0,0,0,0,,Sol y nubes,,
07/09/2023,Martinazo,11,9:19,9:39,Emberiza calandra,3,0,0,1,0,,Sol y nubes,,
07/09/2023,Martinazo,11,9:19,9:39,Chloris chloris,0,1,1,0,0,,Sol y nubes,,
07/09/2023,Martinazo,11,9:19,9:39,Galerida theklae,0,0,1,1,0,,Sol y nubes,,
07/09/2023,Martinazo,11,9:19,9:39,Curruca undata,0,0,2,1,0,,Sol y nubes,,
07/09/2023,Martinazo,11,9:19,9:39,Falco tinnunculus,0,0,1,0,0,,Sol y nubes,,
07/09/2023,Martinazo,11,9:19,9:39,Oenanthe oenanthe,1,0,0,0,0,,Sol y nubes,,
07/09/2023,Martinazo,11,9:19,9:39,Upupa epops,0,0,2,0,0,,Sol y nubes,,
07/09/2023,Martinazo,11,9:19,9:39,Hirundo rustica,0,0,1,0,0,,Sol y nubes,,
07/09/2023,Cancela Millán,15,8:10,8:26,Falco tinnunculus,1,0,0,0,0,,Sol y nubes,,
07/09/2023,Cancela Millán,15,8:10,8:26,Alaudala rufescens,0,8,0,0,0,,Sol y nubes,,
07/09/2023,Cancela Millán,15,8:10,8:26,Emberiza calandra,7,0,0,0,0,,Sol y nubes,,
07/09/2023,Cancela Millán,15,8:10,8:26,Motacilla flava,0,1,0,0,0,,Sol y nubes,,
07/09/2023,Cancela Millán,15,8:10,8:26,Merops apiaster,0,0,30,0,0,,Sol y nubes,,
07/09/2023,Juncabalejo,16,8:40,8:58,Alaudala rufescens,1,0,0,0,0,,Sol y nubes,,
07/09/2023,Juncabalejo,16,8:40,8:58,Circus aeruginosus,1,0,0,0,0,,Sol y nubes,,
07/09/2023,Juncabalejo,16,8:40,8:58,Melanocorypha calandra,0,0,0,0,5,,Sol y nubes,,
07/09/2023,Juncabalejo,16,8:40,8:58,Emberiza calandra,1,2,0,0,0,,Sol y nubes,,
07/09/2023,Juncabalejo,16,8:40,8:58,Saxicola rubicola,6,0,0,0,0,,Sol y nubes,,
07/09/2023,Juncabalejo,16,8:40,8:58,Cisticola juncidis,1,2,0,0,0,,Sol y nubes,,
07/09/2023,Juncabalejo,16,8:40,8:58,Corvus corax,0,0,0,0,1,,Sol y nubes,,
07/09/2023,Juncabalejo,16,8:40,8:58,Oenanthe oenanthe,0,0,1,0,0,,Sol y nubes,,
14/09/2023,Control,1,8:00,8:19,Pica pica,0,1,0,0,0,,Despejado,,
14/09/2023,Control,1,8:00,8:19,Curruca undata,0,4,0,0,0,,Despejado,,
14/09/2023,Control,1,8:00,8:19,Curruca melanocephala,0,2,0,0,0,,Despejado,,
14/09/2023,Control,1,8:00,8:19,Sturnus sp,0,0,0,0,247,,Despejado,,
14/09/2023,Control,1,8:00,8:19,Corvus corax,1,0,0,0,0,,Despejado,,
14/09/2023,Control,1,8:00,8:19,Turdus merula,0,2,0,0,0,,Despejado,,
14/09/2023,Control,1,8:00,8:19,Galerida theklae,0,1,0,1,0,,Despejado,,
14/09/2023,Control,1,8:00,8:19,Cyanopica cooki,0,0,0,0,2,,Despejado,,
14/09/2023,Control,1,8:00,8:19,Carduelis carduelis,0,1,0,0,0,,Despejado,,
14/09/2023,Control,1,8:00,8:19,Chloris chloris,0,1,0,0,0,,Despejado,,
14/09/2023,Control,1,8:00,8:19,Columba palumbus,0,0,0,1,0,,Despejado,,
14/09/2023,Control,1,8:00,8:19,Oenanthe oenanthe,0,0,0,0,0,1,Despejado,En la pista entre AM01 y AM02,
14/09/2023,Sabinar,2,8:42,9:01,Turdus merula,0,1,0,0,0,,Despejado,,
14/09/2023,Sabinar,2,8:42,9:01,Curruca melanocephala,0,3,0,0,0,,Despejado,,
14/09/2023,Sabinar,2,8:42,9:01,Curruca undata,0,2,0,2,0,,Despejado,,
14/09/2023,Sabinar,2,8:42,9:01,Galerida theklae,0,1,1,2,0,,Despejado,,
14/09/2023,Sabinar,2,8:42,9:01,Chloris chloris,0,1,0,1,0,,Despejado,,
14/09/2023,Sabinar,2,8:42,9:01,Phylloscopus trochilus,0,1,1,0,0,,Despejado,,
14/09/2023,Sabinar,2,8:42,9:01,Parus major,0,0,0,2,0,,Despejado,,
14/09/2023,Sabinar,2,8:42,9:01,Cyanopica cooki,0,0,0,0,1,,Despejado,,
14/09/2023,Sabinar,2,8:42,9:01,Certhia brachydactyla,0,0,0,1,0,,Despejado,,
14/09/2023,Ojillo,3,9:12,9:32,Turdus merula,0,3,0,1,0,,Despejado,,
14/09/2023,Ojillo,3,9:12,9:32,Curruca undata,0,3,0,1,0,,Despejado,,
14/09/2023,Ojillo,3,9:12,9:32,Falco sp,1,0,0,0,0,,Despejado,,
14/09/2023,Ojillo,3,9:12,9:32,Parus major,0,2,0,0,0,,Despejado,,
14/09/2023,Ojillo,3,9:12,9:32,Cyanistes caeruleus,0,1,0,0,0,,Despejado,,
14/09/2023,Ojillo,3,9:12,9:32,Galerida theklae,1,2,0,0,0,,Despejado,,
14/09/2023,Ojillo,3,9:12,9:32,Curruca melanocephala,0,2,0,1,0,,Despejado,,
14/09/2023,Ojillo,3,9:12,9:32,Linaria cannabina,4,0,0,0,0,,Despejado,,
14/09/2023,Ojillo,3,9:12,9:32,Upupa epops,1,0,0,0,0,,Despejado,,
14/09/2023,Ojillo,3,9:12,9:32,Sylvia atricapilla,2,0,0,0,0,,Despejado,,
14/09/2023,Ojillo,3,9:12,9:32,Ficedula hypoleuca,0,3,0,2,0,,Despejado,,
14/09/2023,Ojillo,3,9:12,9:32,Hieraaetus pennatus,0,1,0,0,0,,Despejado,,
14/09/2023,Ojillo,3,9:12,9:32,Alectoris rufa,0,0,0,0,0,6,Despejado,En la pista entre AM03 y AM04,
14/09/2023,Santa Olalla,4,9:48,10:08,Galerida theklae,2,0,0,1,0,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Saxicola rubicola,2,2,1,0,0,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Curruca melanocephala,2,3,0,1,0,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Curruca undata,2,1,1,2,0,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Sturnus unicolor,1,0,15,0,0,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Hieraaetus pennatus,0,1,1,0,0,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Streptopelia decaocto,1,0,0,0,0,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Cisticola juncidis,1,1,1,0,0,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Cecropis daurica,1,0,0,0,0,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Upupa epops,1,0,0,0,0,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Riparia riparia,2,0,0,0,0,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Apus apus,1,0,0,0,0,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Turdus merula,0,0,0,0,1,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Cettia cetti,0,0,0,1,0,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Phylloscopus sp,0,0,1,0,0,,Despejado,,
14/09/2023,Santa Olalla,4,9:48,10:08,Oenanthe oenanthe,0,0,0,0,0,1,Despejado,En la pista de arena llegando a AM04,
14/09/2023,Santa Olalla,4,9:48,10:08,Alectoris rufa,0,0,0,0,0,3,Despejado,Entre AM04 y AM08 por el camino de Sta Olalla,
14/09/2023,Torre Palacio,8,10:22,10:45,Sturnus unicolor,2,10,0,0,0,,Despejado,,
14/09/2023,Torre Palacio,8,10:22,10:45,Delichon urbicum,33,0,0,0,0,,Despejado,,
14/09/2023,Torre Palacio,8,10:22,10:45,Cettia cetti,0,1,0,0,0,,Despejado,,
14/09/2023,Torre Palacio,8,10:22,10:45,Curruca melanocephala,0,1,0,2,0,,Despejado,,
14/09/2023,Torre Palacio,8,10:22,10:45,Linaria cannabina,3,0,0,0,0,,Despejado,,
14/09/2023,Torre Palacio,8,10:22,10:45,Carduelis carduelis,10,0,2,0,0,,Despejado,,
14/09/2023,Torre Palacio,8,10:22,10:45,Curruca communis,1,0,0,0,0,,Despejado,,
14/09/2023,Torre Palacio,8,10:22,10:45,Streptopelia decaocto,0,1,0,0,0,,Despejado,,
14/09/2023,Torre Palacio,8,10:22,10:45,Emberiza calandra,0,0,0,2,0,,Despejado,,
14/09/2023,Torre Palacio,8,10:22,10:45,Certhia brachydactyla,0,0,1,2,0,,Despejado,,
14/09/2023,Torre Palacio,8,10:22,10:45,Passer domesticus,0,0,3,3,0,,Despejado,,
14/09/2023,Torre Palacio,8,10:22,10:45,Ficedula hypoleuca,0,0,1,3,0,,Despejado,,
14/09/2023,Torre Palacio,8,10:22,10:45,Apus apus,0,0,0,0,0,1,Despejado,,
14/09/2023,Pajarera,10,10:59,11:15,Ficedula hypoleuca,1,0,1,0,0,,Despejado con viento moderado,,
14/09/2023,Pajarera,10,10:59,11:15,Galerida theklae,4,2,0,0,0,,Despejado con viento moderado,,
14/09/2023,Pajarera,10,10:59,11:15,Riparia riparia,15,0,0,0,0,,Despejado con viento moderado,,
14/09/2023,Pajarera,10,10:59,11:15,Delichon urbicum,3,0,0,0,0,,Despejado con viento moderado,,
14/09/2023,Pajarera,10,10:59,11:15,Emberiza calandra,4,0,0,0,0,,Despejado con viento moderado,,
14/09/2023,Pajarera,10,10:59,11:15,Phylloscopus trochilus,1,0,0,0,0,,Despejado con viento moderado,,
14/09/2023,Pajarera,10,10:59,11:15,Saxicola rubicola,0,2,0,0,0,,Despejado con viento moderado,,
14/09/2023,Pajarera,10,10:59,11:15,Phoenicurus sp,1,0,0,0,0,,Despejado con viento moderado,,
14/09/2023,Pajarera,10,10:59,11:15,Phylloscopus sp,1,0,0,0,0,,Despejado con viento moderado,,
14/09/2023,Pajarera,10,10:59,11:15,Carduelis carduelis,1,0,0,0,0,,Despejado con viento moderado,,
14/09/2023,Pajarera,10,10:59,11:15,Athene noctua,0,0,1,0,0,,Despejado con viento moderado,,
14/09/2023,Pajarera,10,10:59,11:15,Hieraaetus pennatus,0,0,1,0,0,,Despejado con viento moderado,,
14/09/2023,Pajarera,10,10:59,11:15,Cecropis daurica,0,0,0,0,0,1,Despejado con viento moderado,,
21/09/2023,Control,1,8:20,8:40,Curruca melanocephala,0,3,0,2,0,,Soleado,,
21/09/2023,Control,1,8:20,8:40,Curruca undata,0,3,0,1,0,,Soleado,,
21/09/2023,Control,1,8:20,8:40,Turdus merula,1,1,0,0,1,,Soleado,,
21/09/2023,Control,1,8:20,8:40,Cyanopica cooki,0,1,0,1,0,,Soleado,,
21/09/2023,Control,1,8:20,8:40,Sturnus unicolor,0,0,0,0,8,,Soleado,,
21/09/2023,Control,1,8:20,8:40,Columba palumbus,0,0,1,0,3,,Soleado,,
21/09/2023,Control,1,8:20,8:40,Ficedula hypoleuca,3,0,0,0,0,,Soleado,,
21/09/2023,Control,1,8:20,8:40,Accipiter nisus,1,0,0,0,0,,Soleado,,
21/09/2023,Control,1,8:20,8:40,Carduelis carduelis,0,2,0,0,0,,Soleado,,
21/09/2023,Control,1,8:20,8:40,Galerida theklae,0,0,1,2,0,,Soleado,,
21/09/2023,Control,1,8:20,8:40,Saxicola rubicola,0,0,0,1,0,,Soleado,,
21/09/2023,Control,1,8:20,8:40,Cecropis daurica,0,0,1,0,0,,Soleado,,
21/09/2023,Sabinar,2,8:57,9:17,Curruca undata,0,2,0,1,1,,Soleado,,
21/09/2023,Sabinar,2,8:57,9:17,Curruca melanocephala,0,3,0,2,2,,Soleado,,
21/09/2023,Sabinar,2,8:57,9:17,Turdus merula,0,2,0,0,1,,Soleado,,
21/09/2023,Sabinar,2,8:57,9:17,Certhia brachydactyla,0,1,0,0,0,,Soleado,,
21/09/2023,Sabinar,2,8:57,9:17,Ficedula hypoleuca,0,1,0,0,0,,Soleado,,
21/09/2023,Sabinar,2,8:57,9:17,Columba palumbus,0,0,1,0,0,,Soleado,,
21/09/2023,Sabinar,2,8:57,9:17,Parus major,0,0,0,1,0,,Soleado,,
21/09/2023,Sabinar,2,8:57,9:17,Curruca iberiae,0,0,0,1,0,,Soleado,,
21/09/2023,Sabinar,2,8:57,9:17,Galerida theklae,0,0,0,1,0,,Soleado,,
21/09/2023,Ojillo,3,9:24,9:42,Galerida theklae,1,1,0,0,2,,Soleado,,
21/09/2023,Ojillo,3,9:24,9:42,Curruca undata,0,2,0,0,1,,Soleado,,
21/09/2023,Ojillo,3,9:24,9:42,Curruca melanocephala,0,4,0,0,1,,Soleado,,
21/09/2023,Ojillo,3,9:24,9:42,Phylloscopus trochilus,0,0,0,0,1,,Soleado,,
21/09/2023,Ojillo,3,9:24,9:42,Turdus merula,1,1,0,1,1,,Soleado,,
21/09/2023,Ojillo,3,9:24,9:42,Certhia brachydactyla,0,1,0,0,0,,Soleado,,
21/09/2023,Ojillo,3,9:24,9:42,Parus major,0,0,0,1,0,,Soleado,,
21/09/2023,Santa Olalla,4,9:53,10:14,Alectoris rufa,0,0,0,0,2,,Soleado,,
21/09/2023,Santa Olalla,4,9:53,10:14,Turdus merula,1,1,0,0,3,,Soleado,,
21/09/2023,Santa Olalla,4,9:53,10:14,Galerida theklae,0,1,0,0,1,,Soleado,,
21/09/2023,Santa Olalla,4,9:53,10:14,Delichon urbicum,5,0,0,0,0,,Soleado,,
21/09/2023,Santa Olalla,4,9:53,10:14,Cecropis daurica,6,0,0,0,0,,Soleado,,
21/09/2023,Santa Olalla,4,9:53,10:14,Curruca melanocephala,1,2,0,3,0,,Soleado,,
21/09/2023,Santa Olalla,4,9:53,10:14,Curruca undata,0,1,0,1,0,,Soleado,,
21/09/2023,Santa Olalla,4,9:53,10:14,Saxicola rubicola,4,0,1,0,0,,Soleado,,
21/09/2023,Santa Olalla,4,9:53,10:14,Lanius meridionalis,1,0,0,0,0,,Soleado,,
21/09/2023,Santa Olalla,4,9:53,10:14,Emberiza calandra,1,0,0,0,0,,Soleado,,
21/09/2023,Santa Olalla,4,9:53,10:14,Curruca communis,0,0,1,0,0,,Soleado,,
21/09/2023,Santa Olalla,4,9:53,10:14,Cyanopica cooki,0,0,0,0,1,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Sturnus unicolor,6,5,3,2,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Delichon urbicum,2,0,0,0,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Curruca melanocephala,0,2,0,2,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Passer domesticus,0,2,0,0,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Streptopelia decaocto,0,1,0,0,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Phylloscopus sp,1,0,0,0,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Ficedula hypoleuca,1,0,1,2,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Muscicapa striata,1,0,0,0,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Cettia cetti,0,0,0,1,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Certhia brachydactyla,0,0,0,2,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Turdus merula,0,0,0,1,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Cyanistes caeruleus,0,0,0,4,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Parus major,0,0,2,0,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Carduelis carduelis,0,0,1,0,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Galerida theklae,0,0,0,2,0,,Soleado,,
21/09/2023,Torre Palacio,8,10:24,10:44,Pica pica,0,0,0,2,0,,Soleado,,
21/09/2023,Pajarera,10,10:53,11:11,Curruca melanocephala,0,2,0,1,0,,Soleado y viento moderado,,
21/09/2023,Pajarera,10,10:53,11:11,Emberiza calandra,7,2,0,0,0,,Soleado y viento moderado,,
21/09/2023,Pajarera,10,10:53,11:11,Carduelis carduelis,1,0,4,0,0,,Soleado y viento moderado,,
21/09/2023,Pajarera,10,10:53,11:11,Columba palumbus,3,0,0,0,1,,Soleado y viento moderado,,
21/09/2023,Pajarera,10,10:53,11:11,Galerida theklae,0,1,1,1,1,,Soleado y viento moderado,,
21/09/2023,Pajarera,10,10:53,11:11,Ficedula hypoleuca,1,1,2,0,0,,Soleado y viento moderado,,
21/09/2023,Pajarera,10,10:53,11:11,Muscicapa striata,1,0,1,0,0,,Soleado y viento moderado,,
21/09/2023,Pajarera,10,10:53,11:11,Lanius meridionalis,1,0,0,0,0,,Soleado y viento moderado,,
21/09/2023,Pajarera,10,10:53,11:11,Cyanistes caeruleus,1,0,0,0,0,,Soleado y viento moderado,,
21/09/2023,Pajarera,10,10:53,11:11,Saxicola rubicola,0,0,1,1,0,,Soleado y viento moderado,,
21/09/2023,Martinazo,11,11:21,11:41,Saxicola rubicola,1,0,4,0,0,,"Sol, nubes y viento moderado",,
21/09/2023,Martinazo,11,11:21,11:41,Galerida theklae,9,2,0,0,0,,"Sol, nubes y viento moderado",,
21/09/2023,Martinazo,11,11:21,11:41,Linaria cannabina,15,0,0,0,0,,"Sol, nubes y viento moderado",,
21/09/2023,Martinazo,11,11:21,11:41,Carduelis carduelis,13,0,0,0,0,,"Sol, nubes y viento moderado",,
21/09/2023,Martinazo,11,11:21,11:41,Hirundo rustica,1,0,2,0,0,,"Sol, nubes y viento moderado",,
21/09/2023,Martinazo,11,11:21,11:41,Curruca melanocephala,0,3,1,1,0,,"Sol, nubes y viento moderado",,
21/09/2023,Martinazo,11,11:21,11:41,Troglodytes troglodytes,0,1,0,0,0,,"Sol, nubes y viento moderado",,
21/09/2023,Martinazo,11,11:21,11:41,Delichon urbicum,1,0,0,0,0,,"Sol, nubes y viento moderado",,
21/09/2023,Martinazo,11,11:21,11:41,Ficedula hypoleuca,1,0,1,0,0,,"Sol, nubes y viento moderado",,
21/09/2023,Martinazo,11,11:21,11:41,Turdus merula,0,0,0,1,0,,"Sol, nubes y viento moderado",,
21/09/2023,Cancela Millán,15,11:56,12:12,Ficedula hypoleuca,2,0,0,0,0,,"Sol, nubes y viento moderado",,
21/09/2023,Cancela Millán,15,11:56,12:12,Oenanthe oenanthe,4,0,0,0,0,,"Sol, nubes y viento moderado",,
21/09/2023,Juncabalejo,16,12:33,12:50,Falco tinnunculus,1,0,0,0,0,,"Sol, nubes y viento moderado",,
21/09/2023,Juncabalejo,16,12:33,12:50,Saxicola rubicola,3,1,1,0,0,,"Sol, nubes y viento moderado",,
21/09/2023,Juncabalejo,16,12:33,12:50,Phylloscopus sp,0,0,1,0,0,,"Sol, nubes y viento moderado",,
21/09/2023,Juncabalejo,16,12:33,12:50,Circus aeruginosus,0,0,0,0,0,1,"Sol, nubes y viento moderado",Entre cacela Millán y Juncabalejo,
21/09/2023,Juncabalejo,16,12:33,12:50,Gyps fulvus,0,0,0,0,0,1,"Sol, nubes y viento moderado",Entre cacela Millán y Juncabalejo,
26/09/2023,Santa Olalla,4,11:19,11:37,Curruca melanocephala,2,1,1,0,0,,Soleado,,
26/09/2023,Santa Olalla,4,11:19,11:37,Saxicola rubicola,3,1,2,0,0,,Soleado,,
26/09/2023,Santa Olalla,4,11:19,11:37,Vanellus vanellus,0,0,0,0,2,,Soleado,,
26/09/2023,Santa Olalla,4,11:19,11:37,Cecropis daurica,0,0,2,0,0,,Soleado,,
26/09/2023,Santa Olalla,4,11:19,11:37,Hieraaetus pennatus,0,0,0,0,1,,Soleado,,
26/09/2023,Torre Palacio,8,10:45,11:05,Sturnus unicolor,3,4,0,0,0,,Soleado,,
26/09/2023,Torre Palacio,8,10:45,11:05,Curruca melanocephala,1,1,0,0,0,,Soleado,,
26/09/2023,Torre Palacio,8,10:45,11:05,Streptopelia decaocto,0,2,0,0,0,,Soleado,,
26/09/2023,Torre Palacio,8,10:45,11:05,Cyanistes caeruleus,0,1,1,3,0,,Soleado,,
26/09/2023,Torre Palacio,8,10:45,11:05,Parus major,1,0,0,1,0,,Soleado,,
26/09/2023,Torre Palacio,8,10:45,11:05,Certhia brachydactyla,0,2,0,0,0,,Soleado,,
26/09/2023,Torre Palacio,8,10:45,11:05,Muscicapa striata,1,0,0,0,0,,Soleado,,
26/09/2023,Torre Palacio,8,10:45,11:05,Phylloscopus sp,1,0,0,0,0,,Soleado,,
26/09/2023,Torre Palacio,8,10:45,11:05,Emberiza calandra,17,0,0,0,0,,Soleado,,
26/09/2023,Torre Palacio,8,10:45,11:05,Ficedula hypoleuca,0,0,1,2,0,,Soleado,,
26/09/2023,Torre Palacio,8,10:45,11:05,Sylvia atricapilla,0,0,1,0,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Milvus milvus,1,0,0,0,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Emberiza calandra,60,0,0,0,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Cecropis daurica,9,0,2,0,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Galerida theklae,3,1,0,0,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Tringa ochropus,1,0,0,0,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Muscicapa striata,1,1,0,0,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Parus major,0,1,0,0,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Ardea alba,3,0,0,0,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Saxicola rubicola,0,1,0,0,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Ficedula hypoleuca,1,1,0,1,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Sturnus unicolor,2,0,0,0,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Riparia riparia,10,0,0,0,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Pica pica,0,0,1,1,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Turdus merula,0,0,0,1,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Cyanopica cooki,0,0,34,0,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Cyanistes caeruleus,0,0,0,1,0,,Soleado,,
26/09/2023,Pajarera,10,10:21,10:42,Delichon urbicum,0,0,3,0,0,,Soleado,,
26/09/2023,Martinazo,11,9:50,11:51,Hirundo rustica,2,0,1,0,0,,Despejado,,
26/09/2023,Martinazo,11,9:50,11:51,Turdus merula,2,1,0,0,0,,Despejado,,
26/09/2023,Martinazo,11,9:50,11:51,Curruca melanocephala,0,3,2,2,0,,Despejado,,
26/09/2023,Martinazo,11,9:50,11:51,Galerida theklae,0,3,0,3,0,,Despejado,,
26/09/2023,Martinazo,11,9:50,11:51,Lanius meridionalis,1,0,0,0,0,,Despejado,,
26/09/2023,Martinazo,11,9:50,11:51,Saxicola rubicola,0,2,1,0,0,,Despejado,,
26/09/2023,Martinazo,11,9:50,11:51,Linaria cannabina,0,1,0,0,0,,Despejado,,
26/09/2023,Martinazo,11,9:50,11:51,Sturnus unicolor,0,0,0,0,1,,Despejado,,
26/09/2023,Martinazo,11,9:50,11:51,Parus major,0,1,0,0,0,,Despejado,,
26/09/2023,Martinazo,11,9:50,11:51,Elanus caeruleus,0,0,1,0,0,,Despejado,,
26/09/2023,Martinazo,11,9:50,11:51,Pica pica,0,0,1,1,0,,Despejado,,
26/09/2023,Martinazo,11,9:50,11:51,Ficedula hypoleuca,0,0,1,0,0,,Despejado,,
26/09/2023,Martinazo,11,9:50,11:51,Pterocles alchata,0,0,0,1,0,,Despejado,,
26/09/2023,Cancela Millán,15,8:30,8:50,Falco tinnunculus,1,0,0,0,0,,Despejado,,
26/09/2023,Cancela Millán,15,8:30,8:50,Alaudala rufescens,0,2,5,0,28,,Despejado,,
26/09/2023,Cancela Millán,15,8:30,8:50,Oenanthe oenanthe,3,1,0,0,0,,Despejado,,
26/09/2023,Cancela Millán,15,8:30,8:50,Pterocles alchata,0,1,0,0,0,,Despejado,,
26/09/2023,Juncabalejo,16,9:05,9:26,Elanus caeruleus,1,0,0,0,0,,Despejado,,
26/09/2023,Juncabalejo,16,9:05,9:26,Emberiza calandra,3,0,1,1,0,,Despejado,,
26/09/2023,Juncabalejo,16,9:05,9:26,Cisticola juncidis,5,0,0,0,0,,Despejado,,
26/09/2023,Juncabalejo,16,9:05,9:26,Alaudala rufescens,0,3,1,0,2,,Despejado,,
26/09/2023,Juncabalejo,16,9:05,9:26,Circus aeruginosus,0,0,0,0,1,,Despejado,,
26/09/2023,Juncabalejo,16,9:05,9:26,Saxicola rubicola,3,1,0,0,0,,Despejado,,
26/09/2023,Juncabalejo,16,9:05,9:26,Luscinia svecica,1,0,0,0,0,,Despejado,,
26/09/2023,Juncabalejo,16,9:05,9:26,Phoenicurus phoenicurus,0,0,2,0,0,,Despejado,,
05/10/2023,Control,1,8:10,8:30,Curruca undata,0,3,0,0,0,,Sol y nubes,,
05/10/2023,Control,1,8:10,8:30,Curruca melanocephala,0,4,0,0,0,,Sol y nubes,,
05/10/2023,Control,1,8:10,8:30,Turdus merula,0,4,0,0,1,,Sol y nubes,,
05/10/2023,Control,1,8:10,8:30,Sturnus unicolor,0,45,0,0,680,,Sol y nubes,,
05/10/2023,Control,1,8:10,8:30,Chloris chloris,0,2,0,3,0,,Sol y nubes,,
05/10/2023,Control,1,8:10,8:30,Galerida theklae,0,0,1,0,0,,Sol y nubes,,
05/10/2023,Sabinar,2,8:50,9:10,Curruca melanocephala,0,5,0,0,0,,Sol y nubes,,
05/10/2023,Sabinar,2,8:50,9:10,Turdus merula,0,3,0,0,0,,Sol y nubes,,
05/10/2023,Sabinar,2,8:50,9:10,Curruca undata,0,2,0,0,0,,Sol y nubes,,
05/10/2023,Sabinar,2,8:50,9:10,Parus major,0,0,0,1,0,,Sol y nubes,,
05/10/2023,Sabinar,2,8:50,9:10,Columba palumbus,0,0,3,1,0,,Sol y nubes,,
05/10/2023,Sabinar,2,8:50,9:10,Chloris chloris,0,0,0,1,0,,Sol y nubes,,
05/10/2023,Ojillo,3,9:17,9:36,Turdus merula,0,1,0,1,0,,Sol y nubes,,
05/10/2023,Ojillo,3,9:17,9:36,Curruca melanocephala,0,4,0,0,0,,Sol y nubes,,
05/10/2023,Ojillo,3,9:17,9:36,Curruca undata,0,3,0,0,0,,Sol y nubes,,
05/10/2023,Ojillo,3,9:17,9:36,Parus major,0,1,0,0,0,,Sol y nubes,,
05/10/2023,Ojillo,3,9:17,9:36,Alectoris rufa,0,1,0,0,0,,Sol y nubes,,
05/10/2023,Ojillo,3,9:17,9:36,Galerida theklae,0,1,0,2,0,,Sol y nubes,,
05/10/2023,Ojillo,3,9:17,9:36,Cyanistes caeruleus,0,0,0,2,0,,Sol y nubes,,
05/10/2023,Santa Olalla,4,9:49,10:09,Columba palumbus,6,0,0,0,4,,Sol y nubes,,
05/10/2023,Santa Olalla,4,9:49,10:09,Saxicola rubicola,4,0,1,0,0,,Sol y nubes,,
05/10/2023,Santa Olalla,4,9:49,10:09,Turdus merula,0,2,1,0,0,,Sol y nubes,,
05/10/2023,Santa Olalla,4,9:49,10:09,Curruca melanocephala,2,2,0,1,0,,Sol y nubes,,
